arrival_city,date,people,num_people
Barcelona,2024-03-21,"['Alana Saunders', 'Annalise Pineda', 'Ava Padilla', 'Avah Joseph', 'Ezekiel Kirk', 'Hana Huffman', 'Harley Francis', 'Kadence Morrison']",8
Barcelona,2024-03-22,"['Alana Saunders', 'Annalise Pineda', 'Ava Padilla', 'Avah Joseph', 'Ezekiel Kirk', 'Hana Huffman', 'Harley Francis', 'Kadence Morrison']",8
Barcelona,2024-03-23,"['Alana Saunders', 'Annalise Pineda', 'Ava Padilla', 'Avah Joseph', 'Ezekiel Kirk', 'Hana Huffman', 'Harley Francis']",7
Barcelona,2024-03-24,"['Alana Saunders', 'Annalise Pineda', 'Ava Padilla', 'Avah Joseph', 'Ezekiel Kirk', 'Hana Huffman', 'Harley Francis']",7
Barcelona,2024-03-25,"['Alana Saunders', 'Annalise Pineda', 'Ava Padilla', 'Avah Joseph', 'Ezekiel Kirk', 'Hana Huffman']",6
Barcelona,2024-03-26,"['Alana Saunders', 'Ava Padilla', 'Avah Joseph', 'Ezekiel Kirk', 'Hana Huffman']",5
Barcelona,2024-03-27,"['Alana Saunders', 'Avah Joseph', 'Ezekiel Kirk', 'Hana Huffman']",4
Barcelona,2024-03-28,"['Alana Saunders', 'Avah Joseph', 'Ezekiel Kirk', 'Hana Huffman', 'Trevin Greer']",5
Barcelona,2024-03-29,"['Alana Saunders', 'Hana Huffman', 'Trevin Greer']",3
Barcelona,2024-03-30,"['Alana Saunders', 'Audrina Gonzalez', 'Hana Huffman', 'Trevin Greer']",4
Barcelona,2024-03-31,"['Audrina Gonzalez', 'Casey Schaefer', 'Hana Huffman', 'Trevin Greer']",4
Barcelona,2024-04-01,"['Audrina Gonzalez', 'August Mcgrath', 'Casey Schaefer', 'Trevin Greer']",4
Barcelona,2024-04-02,"['Audrina Gonzalez', 'August Mcgrath', 'Casey Schaefer', 'Jaylin Davies', 'Layne Hess', 'Trevin Greer']",6
Barcelona,2024-04-03,"['Audrina Gonzalez', 'August Mcgrath', 'Casey Schaefer', 'Jaylin Davies', 'Layne Hess', 'Trevin Greer']",6
Barcelona,2024-04-04,"['Audrina Gonzalez', 'August Mcgrath', 'Casey Schaefer', 'Jameson Zuniga', 'Jaylin Davies', 'Layne Hess', 'Maci Goodwin', 'Trevin Greer']",8
Barcelona,2024-04-05,"['Audrina Gonzalez', 'Casey Schaefer', 'Jameson Zuniga', 'Jaylin Davies', 'Layne Hess', 'Maci Goodwin', 'Trevin Greer']",7
Barcelona,2024-04-06,"['Casey Schaefer', 'Emiliano Beasley', 'Jameson Zuniga', 'Jaylin Davies', 'Layne Hess', 'Maci Goodwin', 'Trevin Greer']",7
Barcelona,2024-04-07,"['Casey Schaefer', 'Emiliano Beasley', 'Jameson Zuniga', 'Jaylin Davies', 'Layne Hess', 'Lukas Fry', 'Maci Goodwin']",7
Barcelona,2024-04-08,"['Amir Mack', 'Casey Schaefer', 'Emiliano Beasley', 'Jameson Zuniga', 'Jaylin Davies', 'Layne Hess', 'Lukas Fry', 'Maci Goodwin']",8
Barcelona,2024-04-09,"['Amir Mack', 'Casey Schaefer', 'Emiliano Beasley', 'Jameson Zuniga', 'Jaylin Davies', 'Keely Riddle', 'Layne Hess', 'Lukas Fry', 'Maci Goodwin']",9
Barcelona,2024-04-10,"['Amir Mack', 'Emiliano Beasley', 'Jameson Zuniga', 'Jaylin Davies', 'Keely Riddle', 'Layne Hess', 'Lukas Fry', 'Maci Goodwin']",8
Barcelona,2024-04-11,"['Amir Mack', 'Fatima Duncan', 'Jameson Zuniga', 'Keely Riddle', 'Layne Hess', 'Lukas Fry', 'Maci Goodwin']",7
Barcelona,2024-04-12,"['Amir Mack', 'Fatima Duncan', 'Jameson Zuniga', 'Keely Riddle', 'Layne Hess', 'Lukas Fry']",6
Barcelona,2024-04-13,"['Amir Mack', 'Fatima Duncan', 'Jameson Zuniga', 'Keely Riddle', 'Layne Hess', 'Lukas Fry', 'Trace Weber']",7
Barcelona,2024-04-14,"['Amir Mack', 'Esmeralda Stein', 'Fatima Duncan', 'Jameson Zuniga', 'Jamir Stafford', 'Keely Riddle', 'Layne Hess', 'Lukas Fry', 'Trace Weber']",9
Barcelona,2024-04-15,"['Amir Mack', 'Esmeralda Stein', 'Jameson Zuniga', 'Jamir Stafford', 'Keely Riddle', 'Lukas Fry', 'Trace Weber']",7
Barcelona,2024-04-16,"['Amir Mack', 'Esmeralda Stein', 'Jamir Stafford', 'Lukas Fry', 'Trace Weber']",5
Barcelona,2024-04-17,"['Amir Mack', 'Esmeralda Stein', 'Jamir Stafford', 'Trace Weber']",4
Barcelona,2024-04-18,"['Esmeralda Stein', 'Trace Weber']",2
Barcelona,2024-04-20,"['Darian Hester', 'Shannon Terrell', 'Trace Weber']",3
Barcelona,2024-04-21,"['Darian Hester', 'Shannon Terrell']",2
Barcelona,2024-04-22,"['Darian Hester', 'Shannon Terrell']",2
Barcelona,2024-04-23,"['Darian Hester', 'Rory Nguyen', 'Shannon Terrell']",3
Barcelona,2024-04-24,"['Darian Hester', 'Janiah Mcgee', 'Rory Nguyen', 'Shannon Terrell']",4
Barcelona,2024-04-25,"['Darian Hester', 'Janiah Mcgee', 'Rory Nguyen', 'Shannon Terrell']",4
Barcelona,2024-04-26,"['Darian Hester', 'Janiah Mcgee', 'Rory Nguyen']",3
Barcelona,2024-04-27,"['Darian Hester', 'Diego Lynn', 'Janiah Mcgee', 'Rory Nguyen', 'Saul Castillo']",5
Barcelona,2024-04-28,"['Darian Hester', 'Diego Lynn', 'Janiah Mcgee', 'Rory Nguyen', 'Saul Castillo']",5
Barcelona,2024-04-29,"['Darian Hester', 'Diego Lynn', 'Janiah Mcgee', 'Rory Nguyen', 'Saul Castillo', 'Zackary Wilcox']",6
Barcelona,2024-04-30,"['Darian Hester', 'Diego Lynn', 'Janiah Mcgee', 'Rory Nguyen', 'Saul Castillo', 'Zackary Wilcox']",6
Barcelona,2024-05-01,"['Aliza Sheppard', 'Darian Hester', 'Diego Lynn', 'Janiah Mcgee', 'Rory Nguyen', 'Saul Castillo', 'Serenity Baker', 'Zackary Wilcox']",8
Barcelona,2024-05-02,"['Aliza Sheppard', 'Darian Hester', 'Diego Lynn', 'Elise Tyler', 'Janiah Mcgee', 'Rory Nguyen', 'Saul Castillo', 'Serenity Baker', 'Zackary Wilcox']",9
Barcelona,2024-05-03,"['Aliza Sheppard', 'Diego Lynn', 'Elise Tyler', 'Janiah Mcgee', 'Rory Nguyen', 'Saul Castillo', 'Serenity Baker', 'Zackary Wilcox']",8
Barcelona,2024-05-04,"['Aliza Sheppard', 'Diego Lynn', 'Elise Tyler', 'Janiah Mcgee', 'Rory Nguyen', 'Saul Castillo', 'Serenity Baker', 'Zackary Wilcox']",8
Barcelona,2024-05-05,"['Aliza Sheppard', 'Diego Lynn', 'Elise Tyler', 'Janiah Mcgee', 'Rory Nguyen', 'Saul Castillo', 'Serenity Baker', 'Zackary Wilcox']",8
Barcelona,2024-05-06,"['Aliza Sheppard', 'Elise Tyler', 'Janiah Mcgee', 'Rory Nguyen', 'Serenity Baker', 'Yadira Huffman', 'Zackary Wilcox']",7
Barcelona,2024-05-07,"['Aliza Sheppard', 'Elise Tyler', 'Serenity Baker', 'Tiara Mcknight', 'Yadira Huffman', 'Zackary Wilcox']",6
Barcelona,2024-05-08,"['Aliza Sheppard', 'Elise Tyler', 'Serenity Baker', 'Tiara Mcknight', 'Yadira Huffman', 'Zackary Wilcox']",6
Barcelona,2024-05-09,"['Elise Tyler', 'Serenity Baker', 'Tiara Mcknight', 'Yadira Huffman', 'Zackary Wilcox']",5
Barcelona,2024-05-10,"['Daniela Donaldson', 'Elise Tyler', 'Gisselle Hunt', 'Jada West', 'Serenity Baker', 'Tiara Mcknight', 'Yadira Huffman', 'Zackary Wilcox']",8
Barcelona,2024-05-11,"['Daniela Donaldson', 'Elise Tyler', 'Gisselle Hunt', 'Jada West', 'Serenity Baker', 'Tiara Mcknight', 'Yadira Huffman', 'Zackary Wilcox']",8
Barcelona,2024-05-12,"['Daniela Donaldson', 'Elise Tyler', 'Gisselle Hunt', 'Jada West', 'Serenity Baker', 'Yadira Huffman', 'Zackary Wilcox']",7
Barcelona,2024-05-13,"['Daniela Donaldson', 'Gisselle Hunt', 'Jada West', 'Serenity Baker', 'Yadira Huffman', 'Zackary Wilcox']",6
Barcelona,2024-05-14,"['Gisselle Hunt', 'Jada West', 'Serenity Baker', 'Yadira Huffman']",4
Barcelona,2024-05-15,"['Darnell Martin', 'Gisselle Hunt', 'Jada West', 'Serenity Baker', 'Yadira Huffman']",5
Barcelona,2024-05-16,"['Caitlin Thomas', 'Darnell Martin', 'Gisselle Hunt', 'Jada West', 'Yadira Huffman']",5
Barcelona,2024-05-17,"['Caitlin Thomas', 'Darnell Martin', 'Gisselle Hunt', 'Jada West', 'Marie Frey', 'Nathalie Jefferson', 'Yadira Huffman']",7
Barcelona,2024-05-18,"['Caitlin Thomas', 'Darnell Martin', 'Jada West', 'Marie Frey', 'Nathalie Jefferson', 'Yadira Huffman']",6
Barcelona,2024-05-19,"['Caitlin Thomas', 'Darnell Martin', 'Jada West', 'Marie Frey', 'Nathalie Jefferson', 'Sean George', 'Yadira Huffman']",7
Barcelona,2024-05-20,"['Caitlin Thomas', 'Iris Conrad', 'Jada West', 'Marie Frey', 'Nathalie Jefferson', 'Sean George', 'Yadira Huffman']",7
Barcelona,2024-05-21,"['Caitlin Thomas', 'Iris Conrad', 'Jada West', 'Marie Frey', 'Nathalie Jefferson', 'Sean George']",6
Barcelona,2024-05-22,"['Caitlin Thomas', 'Iris Conrad', 'Jada West', 'Marie Frey', 'Nathalie Jefferson', 'Sean George']",6
Barcelona,2024-05-23,"['Caitlin Thomas', 'Iris Conrad', 'Jada West', 'Kiara Patton', 'Marie Frey', 'Nathalie Jefferson', 'Sean George']",7
Barcelona,2024-05-24,"['Caitlin Thomas', 'Griffin Sellers', 'Iris Conrad', 'Kiara Patton', 'Marie Frey', 'Nathalie Jefferson', 'Sean George', 'Valentino Armstrong']",8
Barcelona,2024-05-25,"['Bryanna Dawson', 'Caitlin Thomas', 'Griffin Sellers', 'Iris Conrad', 'Jovani Boyle', 'Kiara Patton', 'Marie Frey', 'Nathalie Jefferson', 'Sean George', 'Valentino Armstrong']",10
Barcelona,2024-05-26,"['Bryanna Dawson', 'Caitlin Thomas', 'Griffin Sellers', 'Jovani Boyle', 'Kiara Patton', 'Marie Frey', 'Nathalie Jefferson', 'Sean George', 'Valentino Armstrong']",9
Barcelona,2024-05-27,"['Aron Brandt', 'Bryanna Dawson', 'Caitlin Thomas', 'Griffin Sellers', 'Jovani Boyle', 'Kiara Patton', 'Nathalie Jefferson', 'Valentino Armstrong']",8
Barcelona,2024-05-28,"['Aron Brandt', 'Bryanna Dawson', 'Caitlin Thomas', 'Griffin Sellers', 'Jovani Boyle', 'Nathalie Jefferson', 'Valentino Armstrong']",7
Barcelona,2024-05-29,"['Aron Brandt', 'Bryanna Dawson', 'Caitlin Thomas', 'Griffin Sellers', 'Jovani Boyle', 'Nadia Ryan', 'Valentino Armstrong']",7
Barcelona,2024-05-30,"['Aron Brandt', 'Caitlin Thomas', 'Griffin Sellers', 'Jovani Boyle', 'Nadia Ryan', 'Nina Blair', 'Valentino Armstrong']",7
Barcelona,2024-05-31,"['Aron Brandt', 'Chandler Moody', 'Jovani Boyle', 'Nadia Ryan', 'Nina Blair']",5
Barcelona,2024-06-01,"['Chandler Moody', 'Jovani Boyle', 'Liberty Ingram', 'Nadia Ryan', 'Nina Blair']",5
Barcelona,2024-06-02,"['Chandler Moody', 'Jovani Boyle', 'Liberty Ingram', 'Moses Zhang', 'Nadia Ryan', 'Nina Blair']",6
Barcelona,2024-06-03,"['Chandler Moody', 'Liberty Ingram', 'Moses Zhang', 'Nadia Ryan', 'Nina Blair']",5
Barcelona,2024-06-04,"['Chandler Moody', 'Liberty Ingram', 'Moses Zhang', 'Nina Blair']",4
Barcelona,2024-06-05,"['Chandler Moody', 'Liberty Ingram', 'Moses Zhang', 'Nina Blair']",4
Barcelona,2024-06-06,"['Chandler Moody', 'Liberty Ingram', 'Moses Zhang', 'Nina Blair']",4
Barcelona,2024-06-07,"['Chandler Moody', 'Jakobe Dennis', 'Liberty Ingram', 'Moses Zhang', 'Nina Blair', 'Veronica Shaw']",6
Barcelona,2024-06-08,"['Chandler Moody', 'Jakobe Dennis', 'Liberty Ingram', 'Moses Zhang', 'Veronica Shaw']",5
Barcelona,2024-06-09,"['Brisa Roth', 'Isabel Perry', 'Jakobe Dennis', 'Kaitlin Summers', 'Liberty Ingram', 'Moses Zhang', 'Veronica Shaw']",7
Barcelona,2024-06-10,"['Brisa Roth', 'Isabel Perry', 'Jakobe Dennis', 'Kaitlin Summers', 'Liberty Ingram', 'Moses Zhang', 'Veronica Shaw']",7
Barcelona,2024-06-11,"['Brisa Roth', 'Isabel Perry', 'Jakobe Dennis', 'Kaitlin Summers', 'Liberty Ingram', 'Moses Zhang', 'Veronica Shaw']",7
Barcelona,2024-06-12,"['Brisa Roth', 'Isabel Perry', 'Jakobe Dennis', 'Kaitlin Summers', 'Kingston Bowen', 'Liberty Ingram', 'Veronica Shaw']",7
Barcelona,2024-06-13,"['Brisa Roth', 'Isabel Perry', 'Jakobe Dennis', 'Kaitlin Summers', 'Kingston Bowen', 'Veronica Shaw']",6
Barcelona,2024-06-14,"['Brisa Roth', 'Isabel Perry', 'Jakobe Dennis', 'Kaitlin Summers', 'Kingston Bowen']",5
Barcelona,2024-06-15,"['Brisa Roth', 'Isabel Perry', 'Jakobe Dennis', 'Kaitlin Summers', 'Kingston Bowen']",5
Barcelona,2024-06-16,"['Isabel Perry', 'Kaitlin Summers', 'Kingston Bowen']",3
Barcelona,2024-06-17,"['Isabel Perry', 'Kingston Bowen']",2
Barcelona,2024-06-18,"['Isabel Perry', 'Kingston Bowen']",2
Barcelona,2024-06-19,"['Isabel Perry', 'Khloe Castro', 'Kingston Bowen']",3
Barcelona,2024-06-20,"['Isabel Perry', 'Khloe Castro', 'Kingston Bowen', 'Larry Osborn']",4
Barcelona,2024-06-21,"['Harper Wong', 'Isabel Perry', 'Khloe Castro', 'Kingston Bowen', 'Larry Osborn', 'Salma Kidd']",6
Barcelona,2024-06-22,"['Harper Wong', 'Isabel Perry', 'Khloe Castro', 'Kingston Bowen', 'Larry Osborn', 'Salma Kidd']",6
Barcelona,2024-06-23,"['Emily Brennan', 'Harper Wong', 'Khloe Castro', 'Kingston Bowen', 'Larry Osborn', 'Salma Kidd']",6
Barcelona,2024-06-24,"['Emily Brennan', 'Harper Wong', 'Khloe Castro', 'Kingston Bowen', 'Salma Kidd']",5
Barcelona,2024-06-25,"['Emily Brennan', 'Harper Wong', 'Jaiden Levine', 'Khloe Castro', 'Salma Kidd']",5
Barcelona,2024-06-26,"['Emily Brennan', 'Harper Wong', 'Jaiden Levine', 'Khloe Castro', 'Salma Kidd']",5
Barcelona,2024-06-27,"['Emily Brennan', 'Harper Wong', 'Jaiden Levine', 'Khloe Castro', 'Salma Kidd']",5
Barcelona,2024-06-28,"['Emily Brennan', 'Harper Wong', 'Jaiden Levine', 'Khloe Castro', 'Salma Kidd']",5
Barcelona,2024-06-29,"['Emily Brennan', 'Harper Wong', 'Jaiden Levine']",3
Barcelona,2024-06-30,"['Emily Brennan', 'Harper Wong', 'Jaiden Levine']",3
Barcelona,2024-07-01,"['Emily Brennan', 'Garrett Newton', 'Harper Wong', 'Jaiden Levine']",4
Barcelona,2024-07-02,"['Amanda Knapp', 'Emily Brennan', 'Garrett Newton', 'Jaiden Levine', 'Jakayla Flores', 'Olivia Wang']",6
Barcelona,2024-07-03,"['Amanda Knapp', 'Emily Brennan', 'Garrett Newton', 'Jaiden Levine', 'Jakayla Flores', 'Olivia Wang']",6
Barcelona,2024-07-04,"['Amanda Knapp', 'Bryan Spence', 'Emily Brennan', 'Garrett Newton', 'Jaiden Levine', 'Jakayla Flores', 'Olivia Wang']",7
Barcelona,2024-07-05,"['Amanda Knapp', 'Bryan Spence', 'Emily Brennan', 'Jaiden Levine', 'Jakayla Flores', 'Olivia Wang']",6
Barcelona,2024-07-06,"['Amanda Knapp', 'Bryan Spence', 'Jaiden Levine', 'Jakayla Flores', 'Olivia Wang']",5
Barcelona,2024-07-07,"['Amanda Knapp', 'Bryan Spence', 'Jaiden Levine', 'Jakayla Flores', 'Olivia Wang']",5
Barcelona,2024-07-08,"['Amanda Knapp', 'Bryan Spence', 'Delaney Barnes', 'Finnegan Prince', 'Jakayla Flores', 'Marissa Luna', 'Olivia Wang', 'Wyatt Travis']",8
Barcelona,2024-07-09,"['Amanda Knapp', 'Amira Finley', 'Bryan Spence', 'Delaney Barnes', 'Finnegan Prince', 'Jakayla Flores', 'Marissa Luna', 'Olivia Wang', 'Wyatt Travis']",9
Barcelona,2024-07-10,"['Amira Finley', 'Bryan Spence', 'Delaney Barnes', 'Finnegan Prince', 'Jakayla Flores', 'Khalil Kemp', 'Marissa Luna', 'Olivia Wang', 'Wyatt Travis']",9
Barcelona,2024-07-11,"['Alberto Blanchard', 'Amira Finley', 'Bryan Spence', 'Delaney Barnes', 'Finnegan Prince', 'Jakayla Flores', 'Khalil Kemp', 'Marissa Luna', 'Wyatt Travis']",9
Barcelona,2024-07-12,"['Alberto Blanchard', 'Amira Finley', 'Bryan Spence', 'Delaney Barnes', 'Finnegan Prince', 'Jakayla Flores', 'Khalil Kemp', 'Marissa Luna', 'Wyatt Travis']",9
Barcelona,2024-07-13,"['Alberto Blanchard', 'Amira Finley', 'Bryan Spence', 'Delaney Barnes', 'Finnegan Prince', 'Jakayla Flores', 'Khalil Kemp', 'Marissa Luna', 'Theodore Bass', 'Wyatt Travis']",10
Barcelona,2024-07-14,"['Alberto Blanchard', 'Amira Finley', 'Bryan Spence', 'Finnegan Prince', 'Jakayla Flores', 'Khalil Kemp', 'Marissa Luna', 'Paloma Pruitt', 'Theodore Bass', 'Wyatt Travis']",10
Barcelona,2024-07-15,"['Alberto Blanchard', 'Amira Finley', 'Finnegan Prince', 'Jakayla Flores', 'Javion Andrews', 'Khalil Kemp', 'Marissa Luna', 'Paloma Pruitt', 'Theodore Bass', 'Valentino Baxter', 'Wyatt Travis']",11
Barcelona,2024-07-16,"['Alberto Blanchard', 'Amira Finley', 'Diya Duffy', 'Javion Andrews', 'Kathy Bishop', 'Khalil Kemp', 'Marissa Luna', 'Paloma Pruitt', 'Theodore Bass', 'Valentino Baxter']",10
Barcelona,2024-07-17,"['Alberto Blanchard', 'Amira Finley', 'Diya Duffy', 'Javion Andrews', 'Kathy Bishop', 'Khalil Kemp', 'Marissa Luna', 'Paloma Pruitt', 'Valentino Baxter']",9
Barcelona,2024-07-18,"['Alberto Blanchard', 'Amira Finley', 'Diya Duffy', 'Javion Andrews', 'Kathy Bishop', 'Khalil Kemp', 'Konner Morgan', 'Lucian Johns', 'Marissa Luna', 'Paloma Pruitt', 'Valentino Baxter']",11
Barcelona,2024-07-19,"['Alberto Blanchard', 'Amira Finley', 'Diya Duffy', 'Javion Andrews', 'Kathy Bishop', 'Khalil Kemp', 'Konner Morgan', 'Lucian Johns', 'Marissa Luna', 'Paloma Pruitt']",10
Barcelona,2024-07-20,"['Alberto Blanchard', 'Amira Finley', 'Diya Duffy', 'Javion Andrews', 'Kathy Bishop', 'Konner Morgan', 'Lucian Johns', 'Marissa Luna']",8
Barcelona,2024-07-21,"['Alberto Blanchard', 'Amira Finley', 'Diya Duffy', 'Javion Andrews', 'Kathy Bishop', 'Kathy Montgomery', 'Konner Morgan', 'Lucian Johns', 'Marissa Luna']",9
Barcelona,2024-07-22,"['Alani Bush', 'Alberto Blanchard', 'Chris Gutierrez', 'Diya Duffy', 'Kathy Bishop', 'Kathy Montgomery', 'Konner Morgan', 'Levi Martinez', 'Lucian Johns', 'Marissa Luna']",10
Barcelona,2024-07-23,"['Alani Bush', 'Alberto Blanchard', 'Chris Gutierrez', 'Jakayla Joyce', 'Kathy Bishop', 'Kathy Montgomery', 'Konner Morgan', 'Levi Martinez', 'Lucian Johns']",9
Barcelona,2024-07-24,"['Alani Bush', 'Chris Gutierrez', 'Jakayla Joyce', 'Kathy Bishop', 'Kathy Montgomery', 'Konner Morgan', 'Levi Martinez', 'Lucian Johns', 'Lyric Mckinney', 'Peter Alexander']",10
Barcelona,2024-07-25,"['Alani Bush', 'Chris Gutierrez', 'Jakayla Joyce', 'Kathy Bishop', 'Kathy Montgomery', 'Konner Morgan', 'Levi Martinez', 'Lyric Mckinney', 'Peter Alexander', 'Talia Mason']",10
Barcelona,2024-07-26,"['Alani Bush', 'Chris Gutierrez', 'Jakayla Joyce', 'Kathy Bishop', 'Kathy Montgomery', 'Konner Morgan', 'Levi Martinez', 'Lyric Mckinney', 'Peter Alexander', 'Talia Mason']",10
Barcelona,2024-07-27,"['Alani Bush', 'Chris Gutierrez', 'Kathy Bishop', 'Kathy Montgomery', 'Konner Morgan', 'Lyric Mckinney', 'Peter Alexander', 'Talia Mason']",8
Barcelona,2024-07-28,"['Alani Bush', 'Chris Gutierrez', 'Daniel Hays', 'Kathy Bishop', 'Kathy Montgomery', 'Konner Morgan', 'Lyric Mckinney', 'Peter Alexander', 'Talia Mason']",9
Barcelona,2024-07-29,"['Alani Bush', 'Daniel Hays', 'Kathy Bishop', 'Konner Morgan', 'Lyric Mckinney', 'Peter Alexander', 'Talia Mason']",7
Barcelona,2024-07-30,"['Alani Bush', 'Daniel Hays', 'Kathy Bishop', 'Lyric Mckinney', 'Peter Alexander', 'Talia Mason']",6
Barcelona,2024-07-31,"['Alani Bush', 'Daniel Hays', 'Lyric Mckinney', 'Peter Alexander', 'Talia Mason']",5
Barcelona,2024-08-01,"['Alani Bush', 'Andre White', 'Daniel Hays', 'Lillie Cummings', 'Lyric Mckinney', 'Peter Alexander', 'Talia Mason']",7
Barcelona,2024-08-02,"['Alani Bush', 'Andre White', 'Daniel Hays', 'Lillie Cummings', 'Peter Alexander', 'Talia Mason']",6
Barcelona,2024-08-03,"['Alani Bush', 'Andre White', 'Daniel Hays', 'Lillie Cummings', 'Peter Alexander', 'Talia Mason']",6
Barcelona,2024-08-04,"['Andre White', 'Daniel Hays', 'Lillie Cummings', 'Talia Mason']",4
Barcelona,2024-08-05,"['Andre White', 'Daniel Hays', 'Gavyn Baker', 'Lillie Cummings', 'Talia Mason']",5
Barcelona,2024-08-06,"['Andre White', 'Daniel Hays', 'Gavyn Baker', 'Lillie Cummings', 'Talia Mason']",5
Barcelona,2024-08-07,"['Andre White', 'Daniel Hays', 'Gavyn Baker', 'Talia Mason']",4
Barcelona,2024-08-08,"['Daniel Hays', 'Gavyn Baker', 'Talia Mason']",3
Barcelona,2024-08-09,"['Anika Mccoy', 'Gavyn Baker']",2
Barcelona,2024-08-10,"['Anika Mccoy', 'Gavyn Baker']",2
Barcelona,2024-08-14,"['Amiyah Conrad', 'Anika Mccoy']",2
Barcelona,2024-08-15,"['Amiyah Conrad', 'Charity Marquez']",2
Barcelona,2024-08-16,"['Amiyah Conrad', 'Charity Marquez', 'Sanai Taylor']",3
Barcelona,2024-08-17,"['America Valentine', 'Amiyah Conrad', 'Charity Marquez', 'Sanai Taylor']",4
Barcelona,2024-08-18,"['America Valentine', 'Amiyah Conrad', 'Charity Marquez', 'Sanai Taylor']",4
Barcelona,2024-08-19,"['America Valentine', 'Amiyah Conrad', 'Charity Marquez', 'Sanai Taylor']",4
Barcelona,2024-08-20,"['Alaina Burke', 'America Valentine', 'Amiyah Conrad', 'Charity Marquez', 'Damien Bruce', 'Emmett Potts', 'Maci Carrillo', 'Sanai Taylor']",8
Barcelona,2024-08-21,"['Alaina Burke', 'America Valentine', 'Amiyah Conrad', 'Charity Marquez', 'Damien Bruce', 'Emmett Potts', 'Leslie Rice', 'Maci Carrillo', 'Sanai Taylor']",9
Barcelona,2024-08-22,"['Alaina Burke', 'America Valentine', 'Charity Marquez', 'Damien Bruce', 'Emmett Potts', 'Kianna Mcfarland', 'Leslie Rice', 'Maci Carrillo', 'Sanai Taylor']",9
Barcelona,2024-08-23,"['Alaina Burke', 'America Valentine', 'Charity Marquez', 'Damien Bruce', 'Emmett Potts', 'Kianna Mcfarland', 'Leslie Rice', 'Maci Carrillo', 'Sanai Taylor']",9
Barcelona,2024-08-24,"['Alaina Burke', 'America Valentine', 'Charity Marquez', 'Damien Bruce', 'Emmett Potts', 'Kianna Mcfarland', 'Leslie Rice', 'Maci Carrillo', 'Sanai Taylor']",9
Barcelona,2024-08-25,"['Alaina Burke', 'America Valentine', 'Charity Marquez', 'Damien Bruce', 'Emmett Potts', 'Kianna Mcfarland', 'Leslie Rice', 'Maci Carrillo', 'Sanai Taylor']",9
Barcelona,2024-08-26,"['Alaina Burke', 'Damien Bruce', 'Emmett Potts', 'Kianna Mcfarland', 'Leslie Rice', 'Maci Carrillo']",6
Barcelona,2024-08-27,"['Alaina Burke', 'Damien Bruce', 'Emmett Potts', 'Kianna Mcfarland', 'Maci Carrillo']",5
Barcelona,2024-08-28,"['Alaina Burke', 'Camille Delgado', 'Damien Bruce', 'Emmett Potts', 'Kianna Mcfarland', 'Lexie Bowen', 'Maci Carrillo']",7
Barcelona,2024-08-29,"['Alaina Burke', 'Camille Delgado', 'Emmett Potts', 'Kianna Mcfarland', 'Lexie Bowen', 'Maci Carrillo']",6
Barcelona,2024-08-30,"['Camille Delgado', 'Emmett Potts', 'Kianna Mcfarland', 'Lexie Bowen', 'Maci Carrillo']",5
Barcelona,2024-08-31,"['Camille Delgado', 'Emmett Potts', 'Jared Snyder', 'Kianna Mcfarland', 'Lexie Bowen', 'Maci Carrillo']",6
Barcelona,2024-09-01,"['Emmett Potts', 'Jared Snyder', 'Kinley Moss', 'Lexie Bowen', 'Maci Carrillo']",5
Barcelona,2024-09-02,"['Jared Snyder', 'Kinley Moss', 'Lexie Bowen']",3
Barcelona,2024-09-03,"['Amaya Bruce', 'Jared Snyder', 'Kinley Moss', 'Lexie Bowen', 'Orlando Werner']",5
Barcelona,2024-09-04,"['Amaya Bruce', 'Jared Snyder', 'Kinley Moss', 'Lexie Bowen', 'Orlando Werner']",5
Barcelona,2024-09-05,"['Alessandro Good', 'Amaya Bruce', 'Jared Snyder', 'Kinley Moss', 'Lexie Bowen', 'Orlando Werner']",6
Barcelona,2024-09-06,"['Alessandro Good', 'Amaya Bruce', 'Jared Snyder', 'Kinley Moss', 'Lexie Bowen', 'Orlando Werner']",6
Barcelona,2024-09-07,"['Alessandro Good', 'Amaya Bruce', 'Jared Snyder', 'Kinley Moss', 'Lexie Bowen', 'Orlando Werner']",6
Barcelona,2024-09-08,"['Alessandro Good', 'Amaya Bruce', 'Jared Snyder', 'Kinley Moss', 'Orlando Werner']",5
Barcelona,2024-09-09,"['Alessandro Good', 'Amaya Bruce', 'Jared Snyder', 'Orlando Werner']",4
Barcelona,2024-09-10,"['Amaya Bruce', 'Jared Snyder', 'Orlando Werner']",3
Barcelona,2024-09-11,"['Amaya Bruce', 'Jared Snyder', 'Orlando Werner']",3
Barcelona,2024-09-12,"['Amaya Bruce', 'Orlando Werner']",2
Barcelona,2024-09-13,"['Dillan Allison', 'Orlando Werner']",2
Barcelona,2024-09-15,"['Allie Beasley', 'Dillan Allison']",2
Barcelona,2024-09-16,"['Allie Beasley', 'Dillan Allison']",2
Barcelona,2024-09-17,"['Allie Beasley', 'Amelie Browning']",2
Barcelona,2024-09-18,"['Allie Beasley', 'Amelie Browning']",2
Barcelona,2024-09-19,"['Allie Beasley', 'Amelie Browning', 'Jamari Gilbert']",3
Barcelona,2024-09-20,"['Allie Beasley', 'Amelie Browning', 'Jamari Gilbert']",3
